song.id,title,artist.name,year
SOPLBWU12AB01894DE,All Over Me,Jay Tee & Baby Bash,0
SOJFCDO12AB01852EE,I Hate You,The Stolen Minks,0
SOISHVF12A8AE496BB,From The Blind (LP Version),Daath,2006
SOLEQYS12AB017D59D,Misanthrope,Extasick,0
SOPHMAS12AB0186B88,Chains Chains (Live In Hammersmith),UFO,0
SOVCZHI12A6D4FAB0D,The Date (Remix By Ana Rago),Avril - Remix By Ana Rago,2002
SOFZJFU12A8C1420A1,As My Fire Flies,Pat Travers,0
SOEWJWO12AB01865EB,We Wish You A Merry Christmas,SNOWPATROL,0
SOISSLO12AC96185B0,BAPse,Die Fantastischen Vier,1991
SOCYAKZ12AB018708F,Saturday Night Is The Loneliest Night In The Week,Jeanie Lambe & The Danny Moss Quartet,0
SOAXABK12A8C13C76F,A Mi No Me Importa,Nelson Ned,0
SOOBSJW12A6D4FA2B2,BYOB (Explicit Album Version),Yung Joc,2007
SOWFQKL12AB017D754,"Le PresbytA""re n'a rien perdu de son Charme",Philippe Sarde,0
SOACHGQ12AB018590E,Ven Morena,Orquesta AragA3n,2003
SOKQFOM12A8C13E738,Brighton by the Sea,Jason Miles,0
SOZEMEV12A6D4F9317,CHAOS INTRO,State of Chaos,0
SOQGZBE12A8C139160,Bloody Pig Pile (Live),Dropkick Murphys,2002
SONMGHJ12A8C137426,Hex Breaker,Taint,2009
SOFRROW12A6701CBEA,The Melting Moon (Edit),VHS Or Beta,2004
SOIMFZR12AB017F041,Hawaiian Chimes,Leonard Kwan,0
SOCPSFM12A8C136A50,Turn Around,True Believers,0
SOPWBZR12AB017C46D,L'accordA(c)oniste,Les Hurlements D'leo,1999
SORSTBQ12A8C144986,Tumba Tumba,Charanga Forever,2000
SOSVQVA12A8C137DEA,Why don't you eat where you slept last night ?,Zuzu Bollin,0
SOHXSRS12CF530E601,Suffocating Under Words Of Sorrow (What Can I Do),Bullet For My Valentine,2005
SOETFVQ12A8151E8B3,Im Moving On,The Hit Factory,0
SOAFUDP12A6D4F7211,Deep Night/Softly As In A Morning Sunrise (Medley),Terry Snyder,0
SOQZWXR12AB017FDE3,Let Me Show You [I Just Want To Make You Smile],Marcus Miller,1983
SOTNQRU12A8C131FEF,Monster For Music,Beatnuts,0
SOGXQRO12A8AE47D50,Complain,Ayo,2006
SOFDHHB12AB0187788,Daydreaming [Jakwob Remix],Kid Sister,2009
SOOCMUD12AC4686532,Dansende Foran Speilet,Mons Leidvin Takle,0
SOPDAMI12A58A782EA,Ease,Public Image Ltd,1985
SORZHIP12A8C13EEB8,Everchanging,Rise Against,2001
SOIHMBZ12AC4688FD5,Too much informa,Sizzla,2005
SOSLSTE12AB0180800,L'insidieuse (Live),Richard Galliano,0
SOWEMDM12AC3DFA56B,So Hot,Helen Love,1994
SOOUWXD12AB0181D16,Youlan_ Lonely Orchid (solo guqin),David Mingyue Liang,0
SOONDHS12A58A7CADA,Forbidden Fruit,Pursuit Of Happiness,0
SODYVBO12AB017C3A5,Recorda-Me,Bobby Hutcherson,0
SOXKVHN12AB0184051,Lady Of Your Calibre,Gregory Isaacs,0
SOLZTXD12AB0189AEB,Italian For Goodbye (skit),The Pharcyde,2004
SOKBJCQ12A6D4F9DCB,Anti Geroi,Azis,2006
SOXLVKX12A6310E1C9,Stronger Than Me,Amy Winehouse,2003
SOOWWPQ12AB018E4B7,Only For The Young,George Lopez,2009
SOIOEMI12AB0182C50,T'as 16 ans demain,Les Hou-Lops,0
SOHVUPT12AB0180D45,Serene,The Cosmosamatics,0
SOZQKUN12A58A7BE4B,So Jah Seh,Jackie Edwards,2006
SOFDXJM12A58A75955,Joy In The Journey (The Final Word Album Version),Michael Card,0
SOFPXKK12AB01807D3,Chorinho Pra Ele (Live),Richard Galliano,0
SOCOQUZ12AB0181A1E,Warrior's Quest,Ensiferum,1999
SOZLDXZ12A8C1427BE,Medley LeA-la Chico,Leila Chicot,0
SOXTQOC12A6D4F6C56,The Hustle,The Pharcyde / Big Boy / Schmooche Cat / Randy Mack,1995
SOSLEMJ12A8C13F86B,Rakkauden satu - Histoire d'un Amour -,Erkki Junkkarinen,0
SOXHJSE12A8C1364FF,God Bless You (Goddamn it),A Static Lullaby,2005
SODUYOC12A67ADC8ED,The Illusionist,Scar Symmetry,2006
SOTAGIH12AB018152A,La Route Est Belle,Oztara,2005
SONKANV12AB017E5F0,Urgence,Sonia Dersion,2004
SOBCKIM12A8C13936C,Pero Me Acuerdo De TA,Christina Aguilera,2000
SOPEYWY12A8C13A9EC,Trapped In Reality,Headhunter,0
SOPYZLU12A8C14193C,Our Darkest Days,Eighteen Visions,2006
SOVSLSQ12A6D4F8F77,California Dreamin' (LP Version),Baby Huey & The Baby Sitters,1971
SOOBPLB12AB018ABBA,Dumb Woman Blues,Elmore James,0
SOKAYCT12AB018ACE9,Letting You Back In,Rising Lion,0
SODQWRC12A8C13D19B,Hear Me Lord (2001 Digital Remaster),George Harrison,0
SOHSGTX12A67020685,Don't Let Go,Weezer,2001
SOARVHI12AB018C588,U Don't Hear Me Tho' (Street Mix),Rodney O & Joe Cooley,1993
SOQLNGZ12A8C1314E8,Lonely Street,Boots Randolph,1963
SOUOYDQ12AB017EFFC,Undertow,Jackson United,2008
SONPXHA12AB017D876,12 Seasons of Love,The Cosmosamatics,0
SONETAK12A6D4FB69A,Courtyard,Bobbie Gentry,1968
SOSOMQZ12AB0180900,Have You Ever Seen The Rain,Creedence Clearwater Revived,0
SOUIYTT12A8C137D45,Cry Baby,The Johnny Otis Orchestra,0
SOKIXDM12A8C136E04,Interlude,B.A.D.,0
SOPJIAU12A8C13DF3A,Terra,Luar Na Lubre,2001
SOMMMJG12AB0188A1C,Mother,Circular,0
SOWCGOU12A81C2194D,A La Memoria Del Muerto,Fruko Y Sus Tesos,2004
SOAQFIX12A6D4F8A72,Sayin' Dope,The Bucketheads,1995
SOSHODS12A6D4F79BC,When The World Is Running Down_ You Make The Best Of What's Still Around,The Police,0
SOMVEML12A8C13473F,My Bonnie Lies Over the Ocean,Kinky,0
SOLHMFG12A81C21E88,Now You Know,The Real Kids,1996
SORNGOF12A8C144013,I'm Sitting Here Waiting,Eddie Boyd,0
SOXIPMV12A8C135AB0,Korrupted - Remix,Tha Chamba,0
SOYBTTM12AB01899E8,Sex Objekt,Jack Orsen & Taktlo$$,0
SOUDYEW12AB0183E5C,Rain / Ekoln,Olov Johansson_ Catriona Mckay,0
SOBXYZM12A8C140450,Reason With The Beast,Shriekback,2005
SOJISRJ12A8C1323D7,As Diehard As They Come (Album Version),Hatebreed,2006
SOXTTCW12A8C1331EF,No Unexpected Guests,John Frizzell,2002
SOKMFTY12AB0183216,Walls And Cannonballs (Album),Sister Hazel,2010
SONUYNP12C41E0741F,Trouble In The City,J.J. Cale,1983
SOSOQET12AB0181A68,Dark Angel,Precious Bryant,2005
SOCOICY12A8C140D18,Knocked Up,Kings Of Leon,2007
SOVIRCP12AB01891FE,Ven Conmigo/Perdoname (Live),Selena,0
SORCBRS12A8C138350,Taste Of Dis (Explicit Version),Brooke Valentine,2005
SOTKKSP12A6BD53D32,Prvni vesela,Krystof,2006
SOXZUAY12A58A7B63C,If You'd Only Talk To Me (Bonus Track),Claire Hamill,0
SOCMIYJ12A8C1384E3,Librado Maldonado,Los Originales De San Juan,0
SOGJYZW12A8C134DBD,Crass Commercialism,Black Flag,1982
SOEORMV12A6D4F7455,Flores Negras,Barbarito Diez,0
SOYRLBG12A8C145AD9,Rollercoaster Ride,Aaron Watson,2008
SOXBGFT12A8C13B4BF,Turning Away,Mary Black,1999
SOYVQII12A81C2115C,Metal from Hell...22nd Century,Satan's Host,0
SOJCFUI12A6D4FC28C,The Girl I Find (LP Version),The Impressions,0
SOEVPYU12CF5827356,Panda Bear,Owl City,2007
SODPTKR12AAFF43568,Drifting From Town To Town,Bobby Bland,2006
SOLTRLC12A8C13E710,Negativ Song,Headliners,2006
SOWMUXA12AB01840EC,The Lords Prayer,Jane Winther,0
SOAIGUM12A6D4F6FCB,Nubia (LP Version),The Rascals,0
SOHGDHJ12A8C13F54D,Blake's Worried Blues,Blind Blake,0
SOWXYMX12AB017F190,You're My World,Emilia,0
SOUSQZF12A8C13BBB9,Ojos Gitanos,CA3mplices,1991
SOLCIZY12A6D4F6A61,Mira Nina,Emilio,0
SOIKLHC12A6D4FA158,Solamente Una Vez,Nana Caymmi,0
SOQXUJL12A6D4FA238,Zolte Slonie,Kasia Stankiewicz,2006
SOKTTZL12A67ADC7CD,Sahti Waari,Turisas,2004
SOZDUEQ12A8C14440E,Nina Nina,ChA(c)co Feliciano And Joe King,2006
SOJFAFW12A8C142321,Only Do for Love,Cache Cache,0
SOJZZHD12AB01821A2,Arrival,David Hudson,0
SOQVKQN12A8C13B95A,Las Murallas De JericA3,David Summers,0
SOEXHZZ12AB018661D,Megatrend,Rummage,0
SOWOSLT12A8C13F193,In The Name of the Father,Adr Lavey,0
SONBXTX12A8C138834,I Can't Tame Wild Women,Bill Boyd's Cowboy Ramblers,0
SOBEVMI12AB018E480,A Somber Wind from a Distant Shore (Album),Canis Dirus,0
SOVYOMR12AC468ABB9,Little Timmy,Vickie Winans,0
SOVSGKJ12A6D4F9925,Erica,Justin,0
SOXKCIT12A8C13A881,Marcando El Ritmo Al Caminar,La Portuaria,0
SOXXWCZ12AB017D07C,To Agalma,Antonis Remos,0
SOIZXXS12AC468645B,Damisela Encantadora,Percy Faith And His Orchestra,0
SOUYCPO12AAF3B3E0B,You Are My Memoir,Stars Like Fleas,2007
SOMKWCF12A8C142BCD,Donizetti: Roberto Devereux: L'ore trascorrono...,Gaetano Donizetti,0
SOSMXVH12A58A7CA6C,Pienso En Ti,Shakira,1995
SOKZYGT12A8C139568,This Time I'll Be Sweeter,Maysa,0
SOYSHPW12AC960A4D6,Bus Station Blues (Live),Little Freddie King,0
SOBSKJV12A67AE0CC4,Mr. Prime Minister,Ms. Dynamite,2005
SOHRTYN12AB018CCDE,I Love You And You Love Me,Andy Russell,0
SODPLYE12AB01898FB,A New Hope,Blink-182,1997
SOQSYGY12A8C137E0F,Como La Flor (2005 Re-mastering) (Live),Selena,0
SOJPXLR12AB018378B,Ponto,Kali,0
SOJCRCV12AC468654B,Great Is Thy Faithfulness,Vickie Winans,0
SOFAJKC12AB018B184,Party In The Burbs,John Brown,0
SOMTZYN12A8AE471C0,Compulsory Resurrection,Abysmal Dawn,2008
SOJCHPN12A8C132491,Lobotomy,Chaotica,0
SONVUII12AB0183269,The tears I cried,Lara & The Gumbo Lickers,0
SOLRRKL12A6D4F9A14,Party Til The Cows Come Home,Elvin Bishop,2005
SODGOXT12A8C1418DE,Don't Cry_ Joe,Gordon Jenkins,0
SOPMOPR12A6D4FBC72,La Excursion,1. Futurologischer Congress,0
SOLQSUX12AF72AB397,Big Balls And Cow Town,Asleep At The Wheel,0
SOMRFYS12A8C13CCA4,Lie Down And Be Counted (2007 Digital Remaster),Neil Innes,0
SOBDARW12AB018BB05,Your Amazing Grace (feat. Raul MidA3n),Marcus Miller,0
SOVXNAP12A81C234AE,Into A Swan,Siouxsie,2007
SORDNTC12A8C13FE63,To The Stars,Claire Hamill,0
SOKCFEJ12AB017BE83,The Joes Mobilize,Alan Silvestri,2009
SOKKRTJ12AB0182F77,I Got To Quit My Baby,Sunnyland Slim,0
SORMWFU12AB0185891,So Unhappy,Byther Smith,2004
SOMXSEH12A8C1371EA,San Cristobal,Dusminguet,2001
SOTSZZK12AB0189F9D,Kashmiri Love Song,Rudolph Valentino,1992
SOUIDWL12A8C13357A,Marca de Amor NAPSo Sai,Sylvia Patricia,0
SOSQIQU12A8C143A53,Ammonite,Zeromancer,2009
SOVGKBD12AAF3B4FFB,If I Ruled The World,Regina Belle,2004
SOHXBEL12A8C1355E3,The Sweep,Two Man Advantage,0
SOWQROJ12A8AE47400,Wake Me Up When September Ends (Live at Foxboro_ MA 9/3/05),Green Day,2005
SOLXOSZ12A8C1432E2,I Love You,Ayo,0
SOTRSHW12A58A79E7C,This Christmas (LP Version),Donny Hathaway,0
SONHURK12A8C131104,Curvy Cola Bottle Body,Chico,0
SOZBOLJ12AB018B0EC,VolcA!n,KALIMBA,2009
SOJBVLG12AB0180412,Alkohol,SKOLD vs. KMFDM,0
SOYOZCL12AB0189C16,Heart it Races (Frank Tetaz Remix),Architecture In Helsinki,0
SOHFVFR12AB0186969,Very Well,Wailing Souls,1979
SOXDEEZ12A6D4FBB9A,Village Attack/ The Arrest,Kitaro,1993
SOABLAF12AB018E1D9,Lesson Learned,Alice In Chains,2009
SOWOHNT12A6D4F60EA,(I Heard That) Lonesome Whistle,Bobby Darin,1995
SOVLDWE12A8AE47F3E,Here Comes The Hotstepper,Ini Kamoze,1995
SOSCKEF12AB0181D6F,Almost Genuine,9th Wonder featuring Defcon_ Phonte,0
SOQFRWV12A8C133D0A,Can't Shake That Girl,The Real Kids,0
SOQYKJX12A8AE4968F,What You Deserve (Album Version),Ill Nino,2006
SOTSFFZ12AB0182949,Es dificil,De La Ghetto,0
SOTMYBJ12A58A7A667,The Sweetest Curse,Baroness,2009
SOTVHQT12AB0181279,We're Back,DMX / Eve / Jadakiss,2003
SOLLKHF12A58A77EE9,Talk Like POP,Melt Banana,0
SOMEUQK12AB017A8FF,Fuego Caliente,M.I.K.E.,0
SOZVBBA12A6D4FD1A8,Un Tipo Como Yo,Willie Rosario,1999
SOJDXID12A8C140A22,The Thrill Is Gone,Jude Taylor & His Burning Flames,1994
SOCLAYI12A6310F138,Slave To The Wage,Placebo,2000
SOGAUIQ12A6D4F8262,Hit The Lights,Metallica,1982
SOXVUMX12AB0187374,Cancion Para Mi Muerte,Sui Generis,0
SOYBUNM12A6D4F64B1,Have You Seen Her,The Red Telephone,0
SOVFFIH12A81C217E6,Don't Tell Me,T-Bone,0
SOKMUOE12AAF3B3F2B,Karuna,Bill Douglas,0
SOBBPHG12AB01869CE,Lil Mama Getdown,DJ Spinn featuring Traxman,0
SOVBTZQ12AB0184DC0,Closing Scene,The Radio Dept.,2007
SOFMOWZ12AB017F3B7,Get It For Free,MAPtley CrA1/4e,1999
SOKJKUH12A8AE46FAA,Feelings,Shy FX & T Power,2005
SOQVGKZ12A6D4F8244,If You Love Me,Becky Baeling,2003
SOMLPQI12A8C13EE3F,Still There For Me,Keb' Mo',2006
SOZXPDN12AB018302E,Allein,UKW,0
SOTCPOF12AB01885FE,Doctor Of Hearts (Album Version),THE CHIFFONS,0
SOERPNN12A58A7D057,La Vida En Rosa,S. Solis y Orquesta,0
SOPILLC12A81C1FA01,Crying Time,Commander Cody And His Lost Planet Airmen,1974
SONDOLZ12AB0187777,You Can Always Come Home,Commissioned,0
SOJXMRA12A58A7A875,Little Bitty Pretty One,Dee Clark,0
SOHNDZB12A8C13EDB8,Shooting Stars,Cauterize,2003
SOFJWKK12AB01826CD,The Cookie Bakers of the Night,Laurie Berkner,2001
SONGTGF12AB017EC2C,Whip It,DJ Slugo,0
SOAPGDK12A6D4FAF5E,The Blessing,Joi,0
SOTETIO12A8151CA26,Citizen Of The Planet,Simon & Garfunkel,2004
SOJRNQF12A8C134D57,Love Me Now (Rockwilder Remix) (Feat. Wyclef And Redman),Beenie Man Featuring Wyclef And Redman,0
SOVKUOE12A58A8066E,Something For The Pain,Robben Ford,2002
SOEZCYJ12A58A7C0D4,Everyone_ Everywhere_ Everytime,Greater Vision,0
SOUJNFK12AB0186B86,This Is NOT a Crass Song,Anti-Flag,1999
SOHWDHV12A8C134426,Soul Searcher,Joe Lynn Turner,0
SOUOZQB12AB0186284,Skeletons (Live Acoustic Version),Rickie Lee Jones,0
SOSVTQX12A8C136D74,Imagination,Hysterie,2005
SOEDCOB12A8C142CBA,Flashflood,Aesop Rock,2001
SOGMGUW12A8C143F44,What To Do Crying Waiting Hoping Learning The Game,Bobby Vee,0
SOEYJEP12AB01816D3,El niA+-o de la calle,Alfredo GutiA(c)rrez,0
SOJWZGJ12A670203B7,Old Times Sake,Shelby Lynne,2005
SOYJBVO12AB0189DB3,Wasted Love,Tora Tora,0
SOJBWGF12A8159E883,Eleanor Put Your Boots On,Franz Ferdinand,2005
SOKXZEJ12AC3DF5E1E,Ass Attack (Four Tet Remix),Hot Chip,2004
SOWSLOF12AB017FE36,Canta Brasil,Gal Costa,1981
SOTTJUN12A8C132C22,Sally In the Garden,Kathy Mattea,2008
SOBKPCA12A8C131AD9,Steamroller Blues,James Taylor,0
SOHJIJX12AB01821ED,Heute,Der Moderne Man,0
SOFDOAD12A58A7BAD3,A Day In The Life (Album Version),Jeff Beck,0
SOEDDXY12AC907580A,Sous la Tour Eiffel,Taboo,0
SOQFWIS12A58A7BD61,Falling Bombs,BigElf,2003
SOWRILA12A8C1360D0,Sometimes,Tanto Metro & Devonte,0
SOGDLDE12AB017A28E,Wa'ahila (Instrumental - Bonus Track),Ray Kane,0
SOZAFEC12AB018C519,Drive In Saturday - (Tribute to David Bowie),Ashes to Ashes,0
SOYMPFK12A8C141D1A,My Life Would Suck Without You,Kelly Clarkson,2009
SOZTDIN12AB018AAD1,Bed Crumbs,Fudge Tunnel,1991
SOGSBKB12AC9097E0F,J'l'ai pas dit,Edgar Bori,0
SOCOTRH12A8C13840D,I'm Just Wonderin' Part 2,Jimmy Witherspoon,0
SOIEJUL12AB0181C12,No More Blues (Chega de Saudade),Eliane Elias,1992
SONNDRB12A8AE46705,Wave,Dave Eggar,2002
SOVOYJL12A8C142B2A,What'd I Say,Donnie Brooks,2001
SOUDSJF12A8C13C36D,Ja (Hanno's Poppersmonstermix),2raumwohnung,2007
SOJCOPL12AB01886A1,Time to come true,SOJA,0
SONFOLB12AB01841B9,Whatever's Cool With Me (LP Version),Dinosaur Jr.,1991
SOBDHIZ12AB0182E18,Winter (Four Seasons),Ulytau,0
SOGIAKH12AB0184D05,Hallelujah,The Nelons,0
SOSBJHW12A6D4FAAB2,Creeper Kamikaze,The Exies,2003
SOHZNER12AAFF43D08,Error,Babylon Disco,2007
SODTDRC12A81C22C7C,Seuraavassa elA$?mA$?ssA$?,Kaija Koo,1995
SOJUZCX12AB0181D3E,Fausse monnaie,Gus Viseur,2000
SOKBBBJ12AB018A3BF,Chariots Of Fire,Dino,0
SODUNOD12A58A79381,I Live to Be Hated,GG Allin,0
SOJUTCU12AB017EDB4,Siyabonga (Unreleased Bonus Track),Zimbabwe Legit,0
SOHOXXV12A6701BEBF,The Majesty Of Rock,Spinal Tap,1992
SOTNLBM12AB0185DD2,Blaue Matrosen (live),Der Moderne Man,0
SONPVKR12A58A7BA4A,Strange Thing,Buzzcocks,1980
SOBPHTZ12A8C134095,Journey To Love,Stanley Clarke,1975
SOULLZX12A8C13491F,Alguna Vez,La Portuaria,0
SOAHRFR12A8C142155,Rotting Fumes,Hemdale,0
SOAGCNO12AB0187A1A,Revelations,Jesse Malin and The St. Marks Social,2007
SOYSRRY12A6310E1C1,It's Not Me,3 Doors Down,2003
SOFPGXP12A58A78AAB,Ma Rainey's Black Bottom,Ma Rainey,1927
SOEIIYR12AB01825B8,I Want It,Zombie Girl,2006
SOHWWOM12AB0186627,Story Of An Artist (Don't Be Scared),Daniel Johnston,0
SOFFLLP12AB018ED52,Sajana (Ft Faheem Mazhar),Niraj Chag,0
SODPNJR12A6D4FA52D,Segredo,JoAPSo Gilberto,2000
SOBOAQC12A8C13E3E9,Murder One,Bone Thugs-N-Harmony,2000
SODKUVJ12AB0187A4A,I Destructor (Lenny Dee Mix),Ultraviolence,0
SOGDQZK12A8C13F37C,No Quieras Marcharte,Los Chichos,1984
SOZVLXO12AF72ABCDB,D Shuffle Jam (Part 2),Christian McBride,0
SOINHKC12AB01836E0,When I Was A Cowboy (Western Plains) (LP Version),Jim Kweskin,0
SOKVLHX12AB0187B39,On My Feet Again,Utopia,0
SODMVJR12A6D4F985D,If I...,Foxy Brown,0
SOMMSMW12A8C13FCCC,Bedroom Acoustics,Muse,0
SOVBVJW12AAF3B5F77,Ju Ju,String Trio Of New York,0
SOHCCIA12AC907577F,Ad Te Clamamus Exsvles Mortva Liberi,Enthroned,2010
SOVLGJY12A8C13FBED,Deep Sea Creature,Mastodon,2001
SOIWBDR12A8C13A4AC,Werther - Lyric Drama in four Acts/Act I/Alors_ c'est bien ici la maison du bailli?,RamA3n Vargas;Vladimir Jurowski,0
SOZSPTD12A8C143BFD,Theresa,Portable,2003
SOTLYRR12A8C13951F,Danny Boy,Hank Locklin,0
SOOOUDM12AAA15EE2D,Pak shte te obicham,Lili Ivanova,0
SOCZQSZ12A8AE4604D,Old Broom,Wailing Souls,1981
SOPPEBK12A8C13B9CE,Good Looking Girl Blues,Furry Lewis,0
SOKCDWG12A8C1398E7,RAY=skevA$?rsrock,BrAPderna Djup,0
SOAQCDC12A8C139378,Cajun Blood,Jo-El Sonnier,0
SONZEZK12A8C13A421,Jamboree,Naughty By Nature;Naughty By Nature featuring Zhane,0
SONTUMS12AC468A9AA,Poikamies (2009),Murskahumppa,0
SOCUDXX12A58A76EF9,Til The Victory's Won,Vanessa Bell Armstrong,0
SOSYMSX12A6310DFE2,Subterranean Homesick Alien,Radiohead,1997
SOCSEYN12A6D4F8178,Tell Me Why,Dave Hollister,2006
SOKVTFS12A8C1336D6,Lullaby,Seamus Egan,0
SOEBXFH12AB018607F,Dance_ Gypsy_ Dance,Arthur Tracy,0
SOAWMWQ12A8C13AF1D,Love Me,Angelo Badalamenti,0
SOGCMMV12AB0184BBB,Good Loving,C.C. Adcock,0
SOVQWEN12A8C141BD9,Damien,DMX,1998
SOMFSJZ12A8C13358D,The President's Speech,James Horner,1998
SOVCECZ12A6D4FA35E,Trong Com,Kitaro,1993
SOVNZNG12A6D4F763D,Doble Bombo,Las Ketchup,2006
SOUYGWL12A58A7A474,Mudhump,C-Side & Petit Mal,0
SOJMDES12A6D4FD717,A Legend In My Time,Don Gibson,1987
SORPGNH12A6D4FCDE2,Serve The Ego (Hani Num Dub),Jewel,0
SONIVCV12AB017FEED,Fall In Love [Rub A Dub Mix],John Legend [feat. Buju Banton],0
SOERWEA12A6D4F4CB8,Going Home,Izzy,0
SOWJNKL12A81C21F17,Still In Love,Nick Cave & The Bad Seeds,2003
SOZUOAK12AB018AA82,Closed Eyes,Bury Your Dead,2009
SOWAIRN12AC468B37C,Big Guys Throw Cones,Our Time Down Here,0
SOWQDJI12AC468AED3,Railroad Boogie,Pee Wee King,0
SOULCEZ12AB0187E3C,Chanson RA(c)aliste,Acorps de Rue,0
SOGFQTK12AB017DE14,I've Won (Introduction - Speaking),The Nelons,0
SOZSKUB12AC4686766,Le gardien de musA(c)e,Les Blaireaux,2007
SONTEWC12AB0186E51,Sencillamente,Bersuit Vergarabat,2005
SOSIVYG12A6D4F93A9,Poppin' Them Thangs,G-Unit,2003
SOCTJIL12A67ADAF3F,Bury Your Head,Saosin,2005
SOXBWOG12A8C138A74,American Journey/IV. Arts and Sports,John Williams,0
SOIVHQA12AB017DBDB,Shuncata Penda,Pardesi,0
SOSWEUH12AB0186F22,Melodica,Baby Grand,0
SOMMUOG12AB01821FF,Sailing,DJ Ostkurve,0
SOVTZLS12AB0184CB5,Hi Ho Silver,Roy Rogers,0
SODJOWL12AC468D389,Slamka Spasa,Reni,0
SOBFZDQ12AB0188B04,Kanaka 'o Mose,Leonard Kwan,0
SOQBETA12CF5702399,Between Eunice & Opelousas,Steve Riley & The Mamou Playboys,1995
SOHNBNW12A6D4F7323,Monarchy Now,Falco,1992
SOOBRTK12A8C13D6A9,When Those Two Towers Fell,New Roanoke Jug Band,0
SOYVONC12AB0187167,Shadow,Warren Barfield,2006
SOUYTJK12A6701CD3D,Big Business,Dilated Peoples,2004
SOYNXWG12AC468F51A,La Sitiera,Orquesta Broadway,0
SOJDJRK12AB018565D,I'm Not Done,Fever Ray,2009
SOLWBGS12AB0187EAD,Close Up,Charles Williams,0
SOCXXWR12AC468929B,Sittin' On Top of the Wolrd,Bob Wills,0
SOHWKQE12A8C142406,It Must Be,David Martin,0
SOOCWAO12AB01852C1,Bo Diddley,The Animals_ Sonny Boy Williamson,1973
SOQYLQN12AB01801B8,The Truth,MN,0
SOQYKBE12AC46867EE,Teenage Baby (Digitally Remastered),T-Bone Walker,0
SONROBV12AB0188BC7,Ignis,Floor,2009
SOWUAYB12A6D4FA1D4,So Many Books ... (The Word Album Version),Michael Card,0
SOOOBCE12A8C134019,What Would You Do,Walter Jackson,2006
SOYTQGO12A8C138C1B,Drummer's Circle,Megadrums,0
SOLIAYU12A6D4F9923,Kong,Justin,0
SOIGIUZ12A8C1337B1,Post-Toxic Finger Disorder,Tim Exile,2006
SOHHKOU12A81C224B2,Lotus Kiss,Alex Theory,0
SOROLCY12AB0182652,Intro,Bizzy Bone Presents,2004
SORRQLD12A8C139E8D,Qui Donc A ChangA(c) ?,Marcel Mouloudji,0
SOWBEBK12AB018306A,When You're Hot_ You're Hot,Jerry Reed,0
SOSJVGP12AB0185B95,Church Hangover,George Lopez,2006
SOESNFW12A6D4F995F,The Ride (Album),Cinder,2006
SOMJNMD12AB0187F93,No Survivors,Speedball,1998
SOHHGUG12A6D4F4E77,I Got Stripes (Live),Johnny Cash,2006
SONUTGA12AB0187F44,The Contracting Perception Of Consciousness,Rui Da Silva,0
SOZNBMX12AB0182AD1,Her Golden Robe In Silence Veiled,Autumnblaze,1999
SOGNFKZ12A8C145224,Two Little Fishes_ Five Loaves Of Bread,Sister Rosetta Tharpe,0
SOBIPBF12AB0184B0C,The Greed Of Our Stare,Hatesex,0
SOIRIWN12AB0183AE7,Same Old Song,Kris Kristofferson,1974
SORFAAB12A6D4F7EAC,Rockin' Every Night (Live),Gary Moore,2005
SOSJQKV12A8AE46270,Walk Away,Christina Aguilera,2002
SOIUCMV12AB017DEDB,Mais La Vie,Maurane / Lara Fabian,2003
SODGUVC12A8C142EBA,Doggin' Around,Rita Chiarelli,2004
SOMQZOX12AB01896D6,Dem a Talk,Kiprich,0
SOYYXTC12A8C143393,Roger Milla (Stadium Mix),Pepe Kalle,0
SOHEJGY12A8C13A71E,La sangre de tu tristeza (con Dani Martin_ directo Enjoy 07),Jaime Urrutia,0
SOBJUNO12A8C13D478,Everything's Gone,David Tao,0
SOHEYVW12A8C131DAF,Forever Consumed Oblivion,Goatwhore,2006
SOYJCVS12AB01869B2,McDermott's / Boys of Blue Hill,SA(c)amus Egan,0
SOHPWKA12A8C13864B,Irresistible! (Maurel & Fauvrelle LESS Mix),Superchumbo,0
SOVXYYO12A8C13B254,Red Balloon,We Show Up On Radar,0
SOFOOEV12A8AE44CA3,El Arte De Amar,Gabinete Caligari,1989
SOBHIVO12AB0182476,Pinini Reggae,SUMO,1989
SOWXWOS12A8C143605,I Won't Let You Go Till You Bless My Soul (Album Version),The Clark Sisters,0
SORKSWH12A8C1452B4,Rio Grande Waltz,Hank Locklin,0
SOYALFX12A8C143637,Honey I Sugar Pie,Tanto Metro & Devonte,2003
SOCMHBT12A8C13D634,Phylyps Trak II/II,Basic Channel,1994
SOLHVZC12A8C14307F,Stand By Your Man,Tammy Wynette,1968
SOGEBZO12A67ADF488,Young Blood (2007 Digital Remaster),Whitesnake,0
SOHGYDF12A6D4FCD5E,Get Up & Go,Chet Atkins,0
SOYNESO12AB018782B,The Trolley Song (Live Album Version),Eddie Cano,0
SOHBOWM12AB018446A,Acension Final Chord Rising,Terry Riley,2002
SOWBRZR12A58A7B5D2,Slimy Little Troll,Mack and Jamie,0
SOIWZZD12A8C14505C,Upon The Shores [Explicit],Trivium,2008
SOTJODQ12AB018561C,De Kommissar 1,Der Plan,0
SODWSGW12A58A7D4B8,Why Do All Girls Think They're Fat (Album),Reel Big Fish,2007
SOZSSJQ12AB01852D1,Hero In A Dream,Ensiferum,1999
